"","GEOID10","GEOID","District","total_population"
"6257",260810140006,260810140006,37,774
"6258",260810140005,260810140005,19,1869
"6259",260810146013,260810146013,28,1345
"6260",260810146015,260810146015,28,1892
"6261",260050304011,260050304011,28,1809
"6262",260050306003,260050306003,27,1119
"6263",260810147032,260810147032,28,1818
"6264",260050304021,260050304021,28,2404
"6265",261390232002,261390232002,7,1585
"6266",261390245002,261390245002,28,2894
"6267",261390246002,261390246002,19,2064
"6268",261210030002,261210030002,7,1626
"6269",261390216033,261390216033,37,1453
"6270",261390214004,261390214004,7,983
"6271",260810130001,260810130001,37,751
"6272",260810139001,260810139001,37,1109
"6273",260810138021,260810138021,37,2319
"6274",260810103013,260810103013,7,1577
"6275",260810138023,260810138023,37,1095
"6276",260810017001,260810017001,37,911
"6277",260810104021,260810104021,7,1737
"6278",260810017002,260810017002,37,2131
"6279",260810007001,260810007001,7,662
"6280",260810026003,260810026003,37,1338
"6281",260810136001,260810136001,37,1371
"6282",260810013001,260810013001,37,680
"6283",260810014002,260810014002,37,945
"6284",260810009001,260810009001,37,1007
"6285",260810005003,260810005003,37,1091
"6286",260810005002,260810005002,37,717
"6287",260810012004,260810012004,37,650
"6288",260810004003,260810004003,37,787
"6289",260810111022,260810111022,7,2530
"6290",261239705004,261239705004,7,1392
"6291",261239711001,261239711001,7,2342
"6292",261239707003,261239707003,15,1378
"6293",261239710003,261239710003,7,1458
"6294",261239708001,261239708001,15,1939
"6295",261239701002,261239701002,15,1481
"6296",260190001004,260190001004,15,1007
"6297",260555504001,260555504001,35,3359
"6298",260555505002,260555505002,15,1514
"6299",260899702001,260899702001,15,1630
"6300",260299900000,260299900000,29,0
"6301",261490415001,261490415001,18,1822
"6302",260239512001,260239512001,18,804
"6303",260770061021,260770061021,18,681
"6304",260770020053,260770020053,22,1908
"6305",261490402002,261490402002,18,772
"6306",260770061022,260770061022,18,2283
"6307",261490404002,261490404002,18,1301
"6308",260770019054,260770019054,22,1453
"6309",261490409003,261490409003,18,1469
"6310",260770033024,260770033024,18,1463
"6311",260770034001,260770034001,22,1610
"6312",260770034002,260770034002,18,1082
"6313",260250027001,260250027001,22,1675
"6314",260770015061,260770015061,28,1769
"6315",260770016013,260770016013,28,1236
"6316",260770015035,260770015035,27,1352
"6317",260770016032,260770016032,22,776
"6318",260770016031,260770016031,22,898
"6319",260770003004,260770003004,27,644
"6320",260770012002,260770012002,22,1029
"6321",260770006003,260770006003,27,1513
"6322",260770018014,260770018014,22,823
"6323",260770018013,260770018013,22,860
"6324",260770028022,260770028022,27,1264
"6325",260770055024,260770055024,27,1464
"6326",260770018022,260770018022,22,2246
"6327",260150105001,260150105001,27,1459
"6328",260770022026,260770022026,27,1845
"6329",260770067022,260770067022,22,1313
"6330",260770067024,260770067024,22,1361
"6331",260770026015,260770026015,27,1454
"6332",260250012001,260250012001,27,1559
"6333",260250014004,260250014004,27,927
"6334",260250024002,260250024002,27,1361
"6335",260250041002,260250041002,27,1121
"6336",260250016002,260250016002,22,895
"6337",260250018003,260250018003,27,793
"6338",260250005001,260250005001,22,923
"6339",260250024001,260250024001,27,1592
"6340",260810127011,260810127011,19,1639
"6341",260810148042,260810148042,28,3014
"6342",260150103001,260150103001,27,2053
"6343",260150104021,260150104021,27,1647
"6344",260810120021,260810120021,19,2382
"6345",260150102001,260150102001,19,3110
"6346",260810032003,260810032003,37,478
"6347",260810112003,260810112003,19,2022
"6348",260810024001,260810024001,37,2122
"6349",260810113022,260810113022,19,935
"6350",260810044005,260810044005,37,592
"6351",260810125001,260810125001,37,1767
"6352",260810126071,260810126071,19,2509
"6353",260810044004,260810044004,19,2063
"6354",260810126063,260810126063,19,1420
"6355",260810126082,260810126082,19,1829
"6356",260810107001,260810107001,19,1881
"6357",260810102001,260810102001,23,2191
"6358",261179712004,261179712004,23,2342
"6359",261179713001,261179713001,23,837
"6360",261179707004,261179707004,23,1470
"6361",261179713002,261179713002,23,1103
"6362",261179706002,261179706002,23,1419
"6363",261179705001,261179705001,23,821
"6364",261079610001,261079610001,15,1752
"6365",261339706002,261339706002,15,1391
"6366",261079606002,261079606002,15,731
"6367",261079606001,261079606001,15,860
"6368",261079609002,261079609002,23,752
"6369",261339705004,261339705004,15,945
"6370",261079602003,261079602003,15,929
"6371",261339705003,261339705003,15,858
"6372",260555503002,260555503002,35,2592
"6373",261653801003,261653801003,35,2956
"6374",261653801001,261653801001,35,1411
"6375",260555502001,260555502001,35,1423
"6376",260555509004,260555509004,29,720
"6377",260099601003,260099601003,29,1162
"6378",260290008001,260290008001,29,1285
"6379",260339707002,260339707002,20,530
"6380",260339707001,260339707001,29,569
"6381",260239511003,260239511003,18,821
"6382",260239510002,260239510002,18,668
"6383",260239510003,260239510003,10,780
"6384",260239510001,260239510001,18,923
"6385",260590504005,260590504005,10,1112
"6386",260239502001,260239502001,18,906
"6387",260239513002,260239513002,18,963
"6388",260250029003,260250029003,22,1072
"6389",260250006002,260250006002,22,1019
"6390",260250009001,260250009001,22,2297
"6391",260250007001,260250007001,22,1554
"6392",260250037001,260250037001,22,1246
"6393",260250039001,260250039001,27,1278
"6394",260250038001,260250038001,27,1919
"6395",260450210021,260450210021,22,705
"6396",260250033002,260250033002,22,405
"6397",260250035002,260250035002,22,1159
"6398",260250032002,260250032002,22,1724
"6399",260670319004,260670319004,27,1962
"6400",260670315001,260670315001,3,554
"6401",260670314002,260670314002,23,2288
"6402",260370104002,260370104002,36,2398
"6403",260450204021,260450204021,3,1120
"6404",260450206012,260450206012,27,2033
"6405",260670304005,260670304005,23,1244
"6406",260370106001,260370106001,23,1216
"6407",261179703001,261179703001,23,814
"6408",260730001001,260730001001,23,1666
"6409",260350004003,260350004003,15,1092
"6410",260350006001,260350006001,23,1657
"6411",260739405002,260739405002,23,1718
"6412",260350006002,260350006002,15,1066
"6413",260739403003,260739403003,23,1029
"6414",260350002001,260350002001,15,608
"6415",260350013001,260350013001,15,1707
"6416",260350013002,260350013002,35,1071
"6417",261439710003,261439710003,35,1336
"6418",261439705001,261439705001,35,877
"6419",261439704002,261439704002,35,961
"6420",261439706002,261439706002,35,875
"6421",260799506013,260799506013,35,801
"6422",260099607001,260099607001,35,1298
"6423",260399601002,260399601002,35,1442
"6424",260290011002,260290011002,29,824
"6425",260099607004,260099607004,35,903
"6426",261379502003,261379502003,29,2290
"6427",260290003002,260290003002,29,852
"6428",260479707001,260479707001,29,1358
"6429",260479706001,260479706001,29,1770
"6430",260590509002,260590509002,10,688
"6431",260590511001,260590511001,10,1133
"6432",260750064011,260750064011,22,1617
"6433",260590506001,260590506001,10,1040
"6434",260750063011,260750063011,10,1198
"6435",260750051003,260750051003,22,1309
"6436",260750063041,260750063041,10,628
"6437",260750063042,260750063042,10,1121
"6438",260750062001,260750062001,3,996
"6439",260750066001,260750066001,27,1564
"6440",260450213022,260450213022,3,1053
"6441",260650064011,260650064011,3,1778
"6442",260650064012,260650064012,3,2538
"6443",260750009003,260750009003,22,671
"6444",260750009002,260750009002,22,723
"6445",260750011001,260750011001,22,702
"6446",260750013001,260750013001,22,590
"6447",260750004003,260750004003,3,596
"6448",260750012001,260750012001,8,633
"6449",260750060003,260750060003,3,1009
"6450",260750067024,260750067024,3,1552
"6451",260450203043,260450203043,3,1147
"6452",260450203041,260450203041,36,1310
"6453",260370109021,260370109021,36,1553
"6454",260450201021,260450201021,3,1815
"6455",260450202023,260450202023,36,1511
"6456",260450214023,260450214023,3,1400
"6457",260450201042,260450201042,3,1776
"6458",260450214021,260450214021,3,1236
"6459",260650036013,260650036013,36,1556
"6460",260650035002,260650035002,3,860
"6461",260370101082,260370101082,36,1376
"6462",260650067003,260650067003,36,1403
"6463",260650067002,260650067002,36,1151
"6464",260650007003,260650007003,36,971
"6465",260650020003,260650020003,36,823
"6466",260650053031,260650053031,3,1011
"6467",260650021012,260650021012,36,896
"6468",260370102012,260370102012,36,998
"6469",260650021011,260650021011,36,1214
"6470",260650031035,260650031035,36,646
"6471",260650029022,260650029022,36,2353
"6472",260650044021,260650044021,36,938
"6473",260650044031,260650044031,36,1060
"6474",260650044022,260650044022,36,594
"6475",260650038011,260650038011,36,1302
"6476",260650044901,260650044901,36,3913
"6477",260650040004,260650040004,36,605
"6478",260650041004,260650041004,36,1743
"6479",260650043014,260650043014,36,1153
"6480",260650043011,260650043011,36,1078
"6481",260650063013,260650063013,3,900
"6482",260370111012,260370111012,36,1774
"6483",260370111042,260370111042,36,2506
"6484",260650050013,260650050013,3,1133
"6485",260650047001,260650047001,36,1081
"6486",260370111041,260370111041,36,1376
"6487",260650048023,260650048023,3,1224
"6488",260570010001,260570010001,23,1275
"6489",260370109012,260370109012,23,1696
"6490",261450125002,261450125002,26,983
"6491",260570010002,260570010002,23,550
"6492",260570002002,260570002002,5,947
"6493",261112914001,261112914001,5,1573
"6494",261112914003,261112914003,26,1399
"6495",261112916011,261112916011,35,1739
"6496",261112915001,261112915001,5,1670
"6497",260510007002,260510007002,35,997
"6498",260510001002,260510001002,35,1424
"6499",261299506001,261299506001,35,837
"6500",261439712002,261439712002,35,769
"6501",260399604001,260399604001,35,889
"6502",261199105002,261199105002,35,469
"6503",261359702011,261359702011,35,867
"6504",260319607003,260319607003,29,1302
"6505",260339803001,260339803001,29,177
"6506",260339708004,260339708004,29,1403
"6507",260339703002,260339703002,29,725
"6508",260339704003,260339704003,29,785
"6509",260339703004,260339703004,29,1370
"6510",260910605003,260910605003,10,904
"6511",260910620002,260910620002,10,773
"6512",260910603021,260910603021,10,978
"6513",261614310002,261614310002,8,927
"6514",260910608001,260910608001,10,1317
"6515",260910623002,260910623002,10,1069
"6516",261614260002,261614260002,8,2221
"6517",260910601001,260910601001,10,1192
"6518",260650060022,260650060022,6,1083
"6519",260937336012,260937336012,6,578
"6520",260937336011,260937336011,6,1140
"6521",260937434002,260937434002,3,1150
"6522",260937438002,260937438002,6,950
"6523",260650059002,260650059002,3,702
"6524",260937221001,260937221001,3,1900
"6525",260937223002,260937223002,3,865
"6526",260937221002,260937221002,3,1269
"6527",260937211002,260937211002,11,2036
"6528",260937251002,260937251002,11,689
"6529",260937250004,260937250004,11,720
"6530",260937251001,260937251001,11,1361
"6531",260490128022,260490128022,11,817
"6532",260490130011,260490130011,11,1685
"6533",261450129002,261450129002,26,1535
"6534",260490126031,260490126031,26,1062
"6535",260490106041,260490106041,1,1233
"6536",260490107001,260490107001,26,2153
"6537",260490127024,260490127024,1,681
"6538",261450101004,261450101004,5,2452
"6539",261450101002,261450101002,5,2301
"6540",261450104034,261450104034,5,1150
"6541",261450104032,261450104032,5,1512
"6542",261450105021,261450105021,5,613
"6543",261450104024,261450104024,5,644
"6544",261450104021,261450104021,5,1675
"6545",261450014003,261450014003,26,605
"6546",261450012003,261450012003,5,920
"6547",261450104012,261450104012,5,869
"6548",261450013003,261450013003,26,1025
"6549",261450017002,261450017002,26,1103
"6550",261450020002,261450020002,5,786
"6551",261450104011,261450104011,26,1812
"6552",261450107003,261450107003,26,871
"6553",261450107002,261450107002,5,715
"6554",261450007002,261450007002,5,331
"6555",261450010002,261450010002,26,1178
"6556",261450001001,261450001001,26,316
"6557",261450117021,261450117021,26,1054
"6558",261112901003,261112901003,26,855
"6559",261112903003,261112903003,5,826
"6560",261112909004,261112909004,5,1200
"6561",261112909005,261112909005,5,1383
"6562",261112908001,261112908001,5,503
"6563",261112908004,261112908004,5,1833
"6564",260172855003,260172855003,26,909
"6565",260172861003,260172861003,5,795
"6566",260172855001,260172855001,26,2816
"6567",260172858004,260172858004,26,954
"6568",260172806001,260172806001,26,470
"6569",260172851001,260172851001,5,1685
"6570",261299509001,261299509001,5,1921
"6571",261299509003,261299509003,5,769
"6572",260119705004,260119705004,5,625
"6573",261299504003,261299504003,35,1121
"6574",261299503001,261299503001,35,598
"6575",261419505002,261419505002,29,1300
"6576",261419900000,261419900000,29,0
"6577",260339711002,260339711002,29,803
"6578",261158330002,261158330002,10,1178
"6579",261158331002,261158331002,10,1276
"6580",261158333001,261158333001,10,1639
"6581",261158328003,261158328003,10,792
"6582",261158338003,261158338003,10,1987
"6583",261158337003,261158337003,10,781
"6584",261158326001,261158326001,10,639
"6585",261614234003,261614234003,8,2473
"6586",261614236001,261614236001,8,1239
"6587",261614222002,261614222002,8,2521
"6588",261614211003,261614211003,8,2428
"6589",261614222004,261614222004,8,1928
"6590",261158307002,261158307002,10,983
"6591",261158307003,261158307003,10,1100
"6592",261614200002,261614200002,8,2300
"6593",261158306002,261158306002,8,796
"6594",261635894003,261635894003,38,1707
"6595",261635884002,261635884002,8,1041
"6596",261635884001,261635884001,38,3293
"6597",261158323004,261158323004,10,1476
"6598",261158314005,261158314005,10,1391
"6599",261158314001,261158314001,8,1368
"6600",261635859002,261635859002,33,383
"6601",261158317004,261158317004,10,733
"6602",261158303003,261158303003,10,1350
"6603",261614560002,261614560002,6,2875
"6604",261614042001,261614042001,6,900
"6605",261614044001,261614044001,6,832
"6606",260937446001,260937446001,6,1609
"6607",261614045003,261614045003,6,706
"6608",260937406002,260937406002,11,1643
"6609",260937447001,260937447001,6,1018
"6610",261614002002,261614002002,6,1305
"6611",260937408001,260937408001,11,601
"6612",261614053004,261614053004,6,520
"6613",260937442002,260937442002,6,2530
"6614",261251392001,261251392001,6,1160
"6615",261251392005,261251392005,6,640
"6616",261251392004,261251392004,11,1367
"6617",261614104002,261614104002,6,871
"6618",261614112001,261614112001,8,1392
"6619",261251383022,261251383022,34,2522
"6620",261614110001,261614110001,6,728
"6621",261614640001,261614640001,21,1537
"6622",261614119003,261614119003,8,1314
"6623",261614119002,261614119002,8,706
"6624",261614640002,261614640002,21,496
"6625",261251331001,261251331001,34,1203
"6626",261251331002,261251331002,34,2346
"6627",261251371001,261251371001,34,1660
"6628",261251352001,261251352001,34,3328
"6629",261635601002,261635601002,6,1098
"6630",261251346001,261251346001,34,1779
"6631",261251378001,261251378001,34,1651
"6632",261635634004,261635634004,6,1581
"6633",261635880001,261635880001,8,1193
"6634",261635602004,261635602004,34,1580
"6635",261635637002,261635637002,33,643
"6636",261635625001,261635625001,21,606
"6637",261251367002,261251367002,21,1155
"6638",261635880003,261635880003,8,1888
"6639",261635604005,261635604005,21,556
"6640",261635625002,261635625002,21,1232
"6641",261251367003,261251367003,34,1229
"6642",261635603001,261635603001,21,1119
"6643",261251365002,261251365002,34,1857
"6644",261251367004,261251367004,34,1164
"6645",261635640002,261635640002,33,1758
"6646",261635650003,261635650003,33,2518
"6647",261635657001,261635657001,33,1764
"6648",261635575003,261635575003,21,967
"6649",261251681001,261251681001,30,2349
"6650",261635666001,261635666001,33,604
"6651",261635585004,261635585004,21,997
"6652",261251689003,261251689003,30,667
"6653",261251689004,261251689004,34,2045
"6654",261635566003,261635566003,21,1497
"6655",261251576001,261251576001,34,875
"6656",261635585003,261635585003,21,1425
"6657",261635678004,261635678004,33,1456
"6658",261251664001,261251664001,30,1619
"6659",261251664002,261251664002,30,1548
"6660",261635667001,261635667001,33,586
"6661",261635667003,261635667003,33,1453
"6662",261635564001,261635564001,21,1226
"6663",261635567001,261635567001,21,1006
"6664",261635586002,261635586002,21,852
"6665",261635674001,261635674001,33,1120
"6666",261635696003,261635696003,33,972
"6667",261635580004,261635580004,21,781
"6668",261251670002,261251670002,16,1647
"6669",261251670003,261251670003,30,1478
"6670",261635695001,261635695001,33,1516
"6671",261635685001,261635685001,33,954
"6672",261635856002,261635856002,33,1046
"6673",260937405002,260937405002,11,277
"6674",260490131121,260490131121,11,1409
"6675",260490131112,260490131112,11,1702
"6676",260490132021,260490132021,11,1725
"6677",260490129062,260490129062,1,1003
"6678",260937107001,260937107001,1,1765
"6679",261251318001,261251318001,11,958
"6680",261251318003,261251318003,11,968
"6681",260490111014,260490111014,11,1932
"6682",261251250002,261251250002,11,2126
"6683",261259810001,261259810001,11,0
"6684",261251230001,261251230001,32,1538
"6685",261251353002,261251353002,34,2881
"6686",261251305002,261251305002,34,894
"6687",261251343003,261251343003,34,1941
"6688",261251344002,261251344002,34,893
"6689",261251306002,261251306002,34,1888
"6690",261251231001,261251231001,32,1718
"6691",261251307003,261251307003,16,3048
"6692",261251307002,261251307002,16,2461
"6693",261251344001,261251344001,34,1333
"6694",261251442001,261251442001,34,550
"6695",261251456001,261251456001,16,2410
"6696",261251562003,261251562003,34,884
"6697",261251455022,261251455022,34,1593
"6698",261251442004,261251442004,34,1080
"6699",261251562002,261251562002,34,831
"6700",261251451002,261251451002,16,935
"6701",261251444002,261251444002,34,1590
"6702",261251441004,261251441004,34,620
"6703",261251565001,261251565001,16,1400
"6704",261251457002,261251457002,34,1517
"6705",261251445001,261251445001,34,1282
"6706",261251452003,261251452003,16,1743
"6707",261251224002,261251224002,11,2019
"6708",260490108104,260490108104,1,1973
"6709",260490109122,260490109122,11,1406
"6710",260490105043,260490105043,1,1278
"6711",260490105011,260490105011,1,855
"6712",260490036001,260490036001,1,964
"6713",260490013002,260490013002,1,690
"6714",260490036002,260490036002,1,1115
"6715",260490007005,260490007005,1,410
"6716",260490109121,260490109121,1,1064
"6717",260490007002,260490007002,1,499
"6718",260490013004,260490013004,1,511
"6719",260490014001,260490014001,1,315
"6720",260490004001,260490004001,1,608
"6721",260490010004,260490010004,1,705
"6722",260490006004,260490006004,1,434
"6723",260490011003,260490011003,1,127
"6724",260490037003,260490037003,1,932
"6725",260490135003,260490135003,1,347
"6726",260490129051,260490129051,1,1507
"6727",260490020002,260490020002,1,513
"6728",260490017001,260490017001,1,405
"6729",260490123112,260490123112,26,1030
"6730",260490026002,260490026002,1,315
"6731",260490112122,260490112122,11,2316
"6732",260490032002,260490032002,1,688
"6733",260490030001,260490030001,1,1396
"6734",260490122012,260490122012,1,617
"6735",260490112114,260490112114,1,1210
"6736",260490125032,260490125032,1,942
"6737",260490120063,260490120063,1,588
"6738",260490024003,260490024003,1,1406
"6739",260490027002,260490027002,1,1052
"6740",260490125012,260490125012,1,1150
"6741",260490115033,260490115033,1,1982
"6742",260490116012,260490116012,11,1242
"6743",260873315002,260873315002,12,2156
"6744",260873360003,260873360003,11,1027
"6745",261570008001,261570008001,26,784
"6746",261570003001,261570003001,26,811
"6747",261570006004,261570006004,12,582
"6748",261570010003,261570010003,12,912
"6749",261579900000,261579900000,29,0
"6750",260639505001,260639505001,5,611
"6751",260690005003,260690005003,29,865
"6752",260019706002,260019706002,29,661
"6753",260070001004,260070001004,29,1010
"6754",260010001001,260010001001,29,665
"6755",260079900000,260079900000,29,0
"6756",260070006001,260070006001,29,1467
"6757",260070007003,260070007003,29,724
"6758",260070006002,260070006002,29,1736
"6759",260070002005,260070002005,29,786
"6760",260070005003,260070005003,29,479
"6761",260070004001,260070004001,29,611
"6762",260070004002,260070004002,29,788
"6763",260070004004,260070004004,29,641
"6764",261158313004,261158313004,10,665
"6765",261158313002,261158313002,10,1072
"6766",261158303001,261158303001,10,741
"6767",261635848003,261635848003,38,1525
"6768",261635916001,261635916001,8,779
"6769",261158302003,261158302003,38,2357
"6770",261635991004,261635991004,38,2241
"6771",261635980002,261635980002,38,817
"6772",261635980004,261635980004,38,537
"6773",261635812001,261635812001,38,1714
"6774",261635812002,261635812002,38,1700
"6775",261635821004,261635821004,38,894
"6776",261635943003,261635943003,38,1097
"6777",261635821002,261635821002,38,665
"6778",261635950004,261635950004,38,842
"6779",261635805003,261635805003,38,1066
"6780",261635806002,261635806002,38,1262
"6781",261635808002,261635808002,38,921
"6782",261635950001,261635950001,38,772
"6783",261635961003,261635961003,10,1479
"6784",261635807002,261635807002,31,828
"6785",261635801001,261635801001,31,663
"6786",261251650002,261251650002,30,675
"6787",261635694002,261635694002,33,487
"6788",261635664002,261635664002,33,366
"6789",261635562003,261635562003,30,818
"6790",261635569003,261635569003,30,994
"6791",261635581002,261635581002,21,1236
"6792",261635590002,261635590002,33,732
"6793",261635687001,261635687001,33,884
"6794",261635705002,261635705002,33,1017
"6795",261635705001,261635705001,33,998
"6796",261635706001,261635706001,33,910
"6797",261635561002,261635561002,30,800
"6798",261251668001,261251668001,16,1426
"6799",261251674001,261251674001,30,1096
"6800",261635571002,261635571002,21,656
"6801",261635704004,261635704004,33,1993
"6802",261635708002,261635708002,33,1112
"6803",261635855001,261635855001,33,1336
"6804",261635543003,261635543003,30,889
"6805",261635551003,261635551003,33,1608
"6806",261635730001,261635730001,31,1461
"6807",261635702001,261635702001,31,769
"6808",261635709001,261635709001,31,534
"6809",261251617001,261251617001,30,1157
"6810",261635541002,261635541002,30,1093
"6811",261635556001,261635556001,21,1168
"6812",261635722001,261635722001,33,207
"6813",261251603001,261251603001,30,867
"6814",261635718003,261635718003,33,948
"6815",261635545001,261635545001,21,1380
"6816",261635724001,261635724001,31,694
"6817",261251508002,261251508002,16,1339
"6818",261635555002,261635555002,33,1378
"6819",261635831001,261635831001,33,710
"6820",261251617002,261251617002,30,1995
"6821",261635748003,261635748003,31,462
"6822",261635718002,261635718002,21,1138
"6823",261635721002,261635721002,31,1520
"6824",261635752002,261635752002,33,1255
"6825",261635417001,261635417001,30,593
"6826",261251509001,261251509001,4,1376
"6827",261635442002,261635442002,30,676
"6828",261635833002,261635833002,38,1200
"6829",261635727004,261635727004,31,1008
"6830",261635833001,261635833001,31,1426
"6831",261251607002,261251607002,16,885
"6832",261635438002,261635438002,31,286
"6833",261635439001,261635439001,31,549
"6834",261251510003,261251510003,16,828
"6835",261635749002,261635749002,31,1015
"6836",261635715004,261635715004,31,1437
"6837",261635715003,261635715003,31,1138
"6838",261635465002,261635465002,21,1204
"6839",261635461004,261635461004,31,943
"6840",261635409004,261635409004,30,1098
"6841",261635437002,261635437002,31,1706
"6842",261635715002,261635715002,31,1079
"6843",261635458003,261635458003,31,1406
"6844",261635434002,261635434002,21,1286
"6845",261635434003,261635434003,31,817
"6846",261635406002,261635406002,30,662
"6847",261635407004,261635407004,30,1447
"6848",261635460005,261635460005,21,1131
"6849",261251526001,261251526001,16,1955
"6850",261251581003,261251581003,16,1392
"6851",261251619002,261251619002,30,668
"6852",261251527003,261251527003,16,832
"6853",261635459001,261635459001,21,1349
"6854",261635407001,261635407001,30,390
"6855",261635407002,261635407002,30,547
"6856",261635405004,261635405004,30,514
"6857",261635405001,261635405001,30,1278
"6858",261635467002,261635467002,31,197
"6859",261635763002,261635763002,38,923
"6860",261635422005,261635422005,31,553
"6861",261635404004,261635404004,21,642
"6862",261635756001,261635756001,31,905
"6863",261251614003,261251614003,30,1799
"6864",261635456003,261635456003,31,1331
"6865",261635421003,261635421003,31,512
"6866",261635760001,261635760001,31,1027
"6867",261635455006,261635455006,31,1053
"6868",261635451002,261635451002,31,243
"6869",261635766001,261635766001,31,540
"6870",261251620003,261251620003,30,1278
"6871",261635456002,261635456002,31,777
"6872",261635402001,261635402001,30,324
"6873",261635451003,261635451003,31,299
"6874",261635456001,261635456001,31,1076
"6875",261635773004,261635773004,31,684
"6876",261635375003,261635375003,31,388
"6877",261635779003,261635779003,38,1235
"6878",261635354002,261635354002,31,552
"6879",261635739001,261635739001,31,2594
"6880",261635373001,261635373001,31,466
"6881",261635375001,261635375001,14,449
"6882",261635733001,261635733001,25,2164
"6883",261635772002,261635772002,38,1110
"6884",261635393001,261635393001,30,757
"6885",261635772001,261635772001,38,1046
"6886",261635369004,261635369004,14,453
"6887",261635785003,261635785003,31,537
"6888",261635392004,261635392004,14,279
"6889",261635351001,261635351001,25,545
"6890",261635777002,261635777002,38,1183
"6891",261635737023,261635737023,25,828
"6892",261251716001,261251716001,30,1082
"6893",261635387002,261635387002,14,1300
"6894",261635736004,261635736004,25,1171
"6895",261635770003,261635770003,31,1102
"6896",261635248005,261635248005,31,876
"6897",261635248003,261635248003,31,544
"6898",261635366001,261635366001,14,378
"6899",261251704004,261251704004,30,1001
"6900",261635356004,261635356004,25,1175
"6901",261635770001,261635770001,31,691
"6902",261635248004,261635248004,38,242
"6903",261635803001,261635803001,31,978
"6904",261251803001,261251803001,16,1643
"6905",261635802001,261635802001,31,664
"6906",261635347001,261635347001,25,664
"6907",261635342002,261635342002,25,634
"6908",261251800001,261251800001,16,1307
"6909",261635385007,261635385007,14,1748
"6910",261635361001,261635361001,14,1142
"6911",261635346001,261635346001,25,634
"6912",261635389003,261635389003,14,933
"6913",261635341003,261635341003,25,920
"6914",261635260001,261635260001,25,1824
"6915",261251844003,261251844003,30,1126
"6916",261251846003,261251846003,30,964
"6917",261635265003,261635265003,25,375
"6918",261635792002,261635792002,31,1012
"6919",261635308004,261635308004,25,383
"6920",261251831003,261251831003,16,629
"6921",261635241001,261635241001,25,684
"6922",261251838003,261251838003,16,724
"6923",261251730003,261251730003,30,1137
"6924",261635315004,261635315004,25,475
"6925",261635316001,261635316001,25,825
"6926",261635242002,261635242002,25,722
"6927",261635301004,261635301004,14,375
"6928",261635334001,261635334001,25,519
"6929",261635334003,261635334003,25,199
"6930",261251730004,261251730004,30,732
"6931",261635240002,261635240002,25,708
"6932",261635336003,261635336003,25,969
"6933",261635256001,261635256001,25,491
"6934",261251974001,261251974001,16,1209
"6935",261635383001,261635383001,14,1142
"6936",261635383002,261635383002,14,755
"6937",261635254003,261635254003,25,886
"6938",261635333002,261635333002,25,849
"6939",261635079003,261635079003,14,577
"6940",261635331003,261635331003,25,201
"6941",261635531003,261635531003,14,575
"6942",261251753002,261251753002,14,495
"6943",261251753005,261251753005,14,763
"6944",261639856001,261639856001,25,0
"6945",261635533001,261635533001,25,660
"6946",261251750004,261251750004,30,831
"6947",261251981001,261251981001,9,1904
"6948",261635534001,261635534001,14,377
"6949",261635081002,261635081002,14,192
"6950",261251753003,261251753003,14,655
"6951",261635078002,261635078002,14,7
"6952",261635538002,261635538002,25,520
"6953",261251751002,261251751002,14,1083
"6954",261251981002,261251981002,9,925
"6955",261635223001,261635223001,25,240
"6956",261251750001,261251750001,14,543
"6957",261635234001,261635234001,25,977
"6958",261635324003,261635324003,25,449
"6959",261635114002,261635114002,25,770
"6960",261635072001,261635072001,14,440
"6961",261635071002,261635071002,14,974
"6962",261635068002,261635068002,14,984
"6963",261635114004,261635114004,25,349
"6964",261635074003,261635074003,14,495
"6965",260992324002,260992324002,9,1379
"6966",261635536003,261635536003,25,432
"6967",261635220001,261635220001,25,1932
"6968",261635219002,261635219002,25,1057
"6969",260992609003,260992609003,9,1723
"6970",261635104003,261635104003,14,261
"6971",260992608002,260992608002,9,1281
"6972",260992623002,260992623002,9,1302
"6973",260992624003,260992624003,9,1467
"6974",261635072002,261635072002,14,592
"6975",261635119001,261635119001,25,945
"6976",261635202001,261635202001,25,1468
"6977",261635175002,261635175002,25,1209
"6978",260992634001,260992634001,14,812
"6979",260992637005,260992637005,14,1451
"6980",260992637001,260992637001,14,1056
"6981",261635065002,261635065002,14,888
"6982",261635064003,261635064003,14,1137
"6983",261635528001,261635528001,14,571
"6984",260992323003,260992323003,9,0
"6985",260992607001,260992607001,9,880
"6986",261635107002,261635107002,25,1278
"6987",261635185001,261635185001,25,253
"6988",261635061002,261635061002,14,720
"6989",260999820001,260999820001,9,11
"6990",260992621001,260992621001,9,1020
"6991",260992681002,260992681002,9,1038
"6992",261635186001,261635186001,14,212
"6993",261635172001,261635172001,25,848
"6994",260992619002,260992619002,9,941
"6995",260992604003,260992604003,9,1002
"6996",261635048002,261635048002,14,470
"6997",261635049004,261635049004,14,687
"6998",261635047001,261635047001,14,619
"6999",260992604004,260992604004,9,923
"7000",260992611001,260992611001,13,789
"7001",260992604005,260992604005,9,995
"7002",261635164001,261635164001,14,517
"7003",260992627003,260992627003,13,992
"7004",261635160001,261635160001,14,928
"7005",261635165001,261635165001,14,1791
"7006",260992612002,260992612002,13,1728
"7007",260992603003,260992603003,9,928
"7008",261635035003,261635035003,24,671
"7009",260992613001,260992613001,13,1335
"7010",260992627001,260992627001,24,2044
