"","GEOID10","GEOID","District","total_population"
"3582",261614056002,261614056002,53,2803
"3583",261614027002,261614027002,40,1326
"3584",261614027003,261614027003,40,2888
"3585",261614025002,261614025002,53,704
"3586",261614023002,261614023002,53,1657
"3587",261614143001,261614143001,53,3221
"3588",261614104001,261614104001,53,1742
"3589",261251383012,261251383012,33,1635
"3590",261614107002,261614107002,40,643
"3591",261614103001,261614103001,40,1301
"3592",261614640004,261614640004,33,1882
"3593",261614120004,261614120004,40,869
"3594",261614117003,261614117003,40,844
"3595",261614130003,261614130003,40,1132
"3596",261251330031,261251330031,107,1936
"3597",261635612002,261635612002,58,2866
"3598",261251330021,261251330021,107,2613
"3599",261635645011,261635645011,1,4940
"3600",261251374002,261251374002,107,3565
"3601",261635613002,261635613002,58,1225
"3602",261635624004,261635624004,58,1150
"3603",261635624003,261635624003,58,1033
"3604",261635642003,261635642003,33,1137
"3605",261251366004,261251366004,107,3066
"3606",261635646001,261635646001,1,1575
"3607",261635637001,261635637001,57,1020
"3608",261635626003,261635626003,20,1733
"3609",261635641001,261635641001,1,1288
"3610",261251365004,261251365004,58,795
"3611",261635639001,261635639001,1,2343
"3612",261635641003,261635641003,40,2141
"3613",261251365003,261251365003,58,1073
"3614",261635602001,261635602001,58,916
"3615",261635632002,261635632002,58,1736
"3616",261635603002,261635603002,58,1475
"3617",261635632001,261635632001,20,1484
"3618",261635650001,261635650001,1,1118
"3619",261251687003,261251687003,29,1124
"3620",261635577004,261635577004,58,1205
"3621",261635652002,261635652002,20,1576
"3622",261635576002,261635576002,58,767
"3623",261635584003,261635584003,20,1355
"3624",261635656001,261635656001,57,1283
"3625",261635566002,261635566002,58,1269
"3626",261635858001,261635858001,23,2898
"3627",261635682001,261635682001,57,747
"3628",261635858002,261635858002,23,1404
"3629",261635683001,261635683001,57,563
"3630",261251662001,261251662001,73,1566
"3631",261635683004,261635683004,57,1347
"3632",261635665001,261635665001,1,852
"3633",261635567002,261635567002,20,1474
"3634",261635668002,261635668002,1,649
"3635",261251579001,261251579001,73,971
"3636",261635563002,261635563002,20,740
"3637",260937403001,260937403001,109,2090
"3638",260490131111,260490131111,96,1159
"3639",260490133011,260490133011,96,1145
"3640",260937101001,260937101001,96,2590
"3641",260937131002,260937131002,96,2940
"3642",261251318004,261251318004,109,1177
"3643",261251245002,261251245002,96,1044
"3644",261251245004,261251245004,30,2003
"3645",261251327002,261251327002,33,2029
"3646",261251302001,261251302001,96,1536
"3647",261251303002,261251303002,96,1642
"3648",261251264001,261251264001,96,1255
"3649",261251306001,261251306001,107,456
"3650",261251263002,261251263002,77,1253
"3651",261251304001,261251304001,91,1818
"3652",261251272002,261251272002,91,766
"3653",261251456002,261251456002,36,2536
"3654",261251449001,261251449001,91,709
"3655",261251451001,261251451001,36,1365
"3656",261251565003,261251565003,75,1077
"3657",261251453001,261251453001,75,1186
"3658",261251222001,261251222001,69,2327
"3659",261251448001,261251448001,36,1329
"3660",261251447011,261251447011,36,997
"3661",261251545001,261251545001,75,982
"3662",261251276002,261251276002,91,2280
"3663",260490108102,260490108102,48,776
"3664",260490108133,260490108133,30,990
"3665",260490105031,260490105031,41,948
"3666",260490109103,260490109103,41,801
"3667",260490101141,260490101141,48,1487
"3668",260490005001,260490005001,41,801
"3669",260490101101,260490101101,48,1049
"3670",260490013003,260490013003,41,615
"3671",260490003002,260490003002,48,1023
"3672",260490103052,260490103052,48,1288
"3673",260499800001,260499800001,30,14
"3674",260490006001,260490006001,41,592
"3675",260490006002,260490006002,41,366
"3676",260490101121,260490101121,77,1509
"3677",260490028003,260490028003,41,731
"3678",260490123101,260490123101,48,1531
"3679",260490113011,260490113011,62,930
"3680",260490122021,260490122021,48,533
"3681",260490028002,260490028002,41,1319
"3682",260490022005,260490022005,62,438
"3683",260499801001,260499801001,41,0
"3684",260490125031,260490125031,48,1392
"3685",260490023003,260490023003,41,718
"3686",260490112113,260490112113,62,598
"3687",260490034001,260490034001,41,1533
"3688",260490115053,260490115053,62,816
"3689",261570013004,261570013004,77,1391
"3690",260490112091,260490112091,62,1912
"3691",260490120031,260490120031,62,2350
"3692",260490125011,260490125011,77,881
"3693",260490115032,260490115032,62,925
"3694",260490117131,260490117131,77,1770
"3695",260490117101,260490117101,62,1260
"3696",260490134021,260490134021,77,1941
"3697",260490119022,260490119022,77,566
"3698",260873360004,260873360004,77,1098
"3699",260172853005,260172853005,5,787
"3700",261570009002,261570009002,5,1494
"3701",261570010002,261570010002,5,1345
"3702",261570005002,261570005002,5,1130
"3703",260639508002,260639508002,5,639
"3704",260639900000,260639900000,61,0
"3705",260690005001,260690005001,95,663
"3706",260690005002,260690005002,95,1006
"3707",260690001003,260690001003,95,910
"3708",260019706001,260019706001,95,786
"3709",260070008001,260070008001,87,1027
"3710",260070003003,260070003003,14,895
"3711",260070003002,260070003002,14,656
"3712",261635905003,261635905003,3,1929
"3713",261635906001,261635906001,3,1462
"3714",261158302004,261158302004,23,1950
"3715",261635848001,261635848001,50,1324
"3716",261635917002,261635917002,3,838
"3717",261635847001,261635847001,3,1199
"3718",261635991001,261635991001,71,663
"3719",261635918001,261635918001,71,1670
"3720",261635918003,261635918003,3,1779
"3721",261158312003,261158312003,23,1687
"3722",261635942003,261635942003,71,1109
"3723",261635951004,261635951004,55,1116
"3724",261635821003,261635821003,3,532
"3725",261635816002,261635816002,3,1044
"3726",261635941003,261635941003,71,814
"3727",261635818001,261635818001,3,692
"3728",261635952003,261635952003,71,1099
"3729",261635920001,261635920001,71,918
"3730",261635807004,261635807004,55,874
"3731",261635807005,261635807005,55,840
"3732",261635963001,261635963001,55,1753
"3733",261635962003,261635962003,55,1478
"3734",261635673001,261635673001,20,748
"3735",261635694001,261635694001,57,790
"3736",261251666001,261251666001,73,1476
"3737",261251666002,261251666002,73,825
"3738",261635687004,261635687004,50,1027
"3739",261251666003,261251666003,73,1414
"3740",261635670001,261635670001,50,1404
"3741",261635562001,261635562001,102,1139
"3742",261635572002,261635572002,102,1341
"3743",261635590003,261635590003,20,1229
"3744",261635670002,261635670002,50,1580
"3745",261635591002,261635591002,20,701
"3746",261251564001,261251564001,73,1029
"3747",261251667002,261251667002,73,1107
"3748",261635570002,261635570002,102,871
"3749",261251610001,261251610001,29,902
"3750",261635702003,261635702003,50,975
"3751",261251625003,261251625003,102,1476
"3752",261635543001,261635543001,102,707
"3753",261635722003,261635722003,57,1300
"3754",261635551002,261635551002,104,607
"3755",261635722002,261635722002,104,988
"3756",261635701003,261635701003,104,1655
"3757",261635710002,261635710002,104,582
"3758",261635838003,261635838003,3,2152
"3759",261635724002,261635724002,84,526
"3760",261251590002,261251590002,73,1189
"3761",261635548002,261635548002,102,736
"3762",261635545002,261635545002,102,1367
"3763",261635548003,261635548003,102,750
"3764",261635553001,261635553001,102,1557
"3765",261635752001,261635752001,50,561
"3766",261635837001,261635837001,50,602
"3767",261635717001,261635717001,104,1326
"3768",261635746007,261635746007,104,769
"3769",261251608002,261251608002,73,1156
"3770",261251608003,261251608003,75,909
"3771",261635751001,261635751001,50,424
"3772",261635746003,261635746003,84,456
"3773",261635836003,261635836003,50,1381
"3774",261635842002,261635842002,3,1890
"3775",261635412004,261635412004,29,353
"3776",261635830003,261635830003,50,1179
"3777",261635412002,261635412002,29,685
"3778",261635463001,261635463001,102,829
"3779",261635728005,261635728005,50,816
"3780",261635750003,261635750003,84,688
"3781",261635410003,261635410003,29,1560
"3782",261251580001,261251580001,75,1010
"3783",261635466001,261635466001,104,726
"3784",261635461003,261635461003,35,700
"3785",261251619001,261251619001,73,1625
"3786",261635432001,261635432001,102,1173
"3787",261635835003,261635835003,3,849
"3788",261635835001,261635835001,84,916
"3789",261635406003,261635406003,27,717
"3790",261635431001,261635431001,35,1186
"3791",261251623002,261251623002,27,422
"3792",261251527001,261251527001,36,1054
"3793",261251581001,261251581001,36,954
"3794",261635468003,261635468003,35,1722
"3795",261251600004,261251600004,27,763
"3796",261635460002,261635460002,104,500
"3797",261635763003,261635763003,3,673
"3798",261635408002,261635408002,27,1669
"3799",261635405002,261635405002,27,792
"3800",261635729002,261635729002,84,620
"3801",261635468002,261635468002,35,999
"3802",261635469001,261635469001,35,1163
"3803",261635459002,261635459002,35,541
"3804",261635403004,261635403004,35,591
"3805",261251605003,261251605003,90,1121
"3806",261635425001,261635425001,80,975
"3807",261635404003,261635404003,35,767
"3808",261635422003,261635422003,80,657
"3809",261251621002,261251621002,27,1360
"3810",261251582001,261251582001,36,1103
"3811",261635403002,261635403002,35,871
"3812",261251623001,261251623001,27,1011
"3813",261635404002,261635404002,35,1005
"3814",261635455005,261635455005,104,544
"3815",261635766004,261635766004,3,582
"3816",261635426004,261635426004,80,684
"3817",261635455002,261635455002,35,616
"3818",261635778004,261635778004,3,1045
"3819",261635375005,261635375005,80,697
"3820",261251703001,261251703001,90,1652
"3821",261635743001,261635743001,84,34
"3822",261635761004,261635761004,84,1183
"3823",261251710005,261251710005,12,1653
"3824",261635778003,261635778003,55,940
"3825",261251834002,261251834002,90,1752
"3826",261635376002,261635376002,35,633
"3827",261635373003,261635373003,80,803
"3828",261251710004,261251710004,12,1282
"3829",261635355002,261635355002,35,962
"3830",261635355003,261635355003,84,1238
"3831",261635774003,261635774003,55,776
"3832",261635371002,261635371002,80,540
"3833",261635740004,261635740004,35,1717
"3834",261251836001,261251836001,12,1227
"3835",261635775003,261635775003,55,576
"3836",261635740003,261635740003,35,1338
"3837",261635395001,261635395001,27,489
"3838",261635804001,261635804001,55,1374
"3839",261635771001,261635771001,55,762
"3840",261251830003,261251830003,90,810
"3841",261635372001,261635372001,80,255
"3842",261251977021,261251977021,90,2110
"3843",261635770005,261635770005,55,748
"3844",261635391001,261635391001,27,907
"3845",261635776002,261635776002,55,1204
"3846",261635357001,261635357001,80,631
"3847",261251880001,261251880001,21,623
"3848",261635248001,261635248001,55,449
"3849",261635366004,261635366004,80,734
"3850",261635366005,261635366005,39,387
"3851",261251832002,261251832002,90,1097
"3852",261635796001,261635796001,88,361
"3853",261251845002,261251845002,21,1394
"3854",261635247001,261635247001,88,236
"3855",261635245002,261635245002,88,56
"3856",261635793002,261635793002,88,1820
"3857",261635386002,261635386002,21,929
"3858",261635364003,261635364003,80,668
"3859",261635364004,261635364004,80,921
"3860",261635365001,261635365001,39,528
"3861",261251842002,261251842002,21,992
"3862",261251734006,261251734006,21,1264
"3863",261635263003,261635263003,80,1484
"3864",261635793001,261635793001,88,634
"3865",261251831004,261251831004,70,1428
"3866",261635792003,261635792003,88,740
"3867",261251870001,261251870001,12,1127
"3868",261635263002,261635263002,80,925
"3869",261635384001,261635384001,21,993
"3870",261635304001,261635304001,39,463
"3871",261635241003,261635241003,88,1297
"3872",261251731002,261251731002,12,1085
"3873",261251802003,261251802003,70,1379
"3874",261251838004,261251838004,12,1061
"3875",261635264001,261635264001,80,808
"3876",261251846002,261251846002,21,773
"3877",261635336001,261635336001,80,259
"3878",261251831001,261251831001,70,1114
"3879",261635336002,261635336002,80,458
"3880",261635532001,261635532001,67,276
"3881",261635238001,261635238001,88,808
"3882",261251730001,261251730001,21,1097
"3883",261635273001,261635273001,80,452
"3884",261251812003,261251812003,12,793
"3885",261251815001,261251815001,21,804
"3886",261635255001,261635255001,11,691
"3887",261635331001,261635331001,88,522
"3888",261251973003,261251973003,70,1541
"3889",261635233002,261635233002,11,1480
"3890",261635233003,261635233003,11,877
"3891",261635538001,261635538001,39,465
"3892",261635530001,261635530001,39,590
"3893",261635326002,261635326002,11,1011
"3894",261251752003,261251752003,67,572
"3895",261635339002,261635339002,88,369
"3896",261635324001,261635324001,39,398
"3897",261635219003,261635219003,11,1292
"3898",261635224002,261635224002,11,784
"3899",260992636005,260992636005,67,1880
"3900",261635211001,261635211001,11,909
"3901",260992324004,260992324004,70,1884
"3902",260992608003,260992608003,12,542
"3903",261635105001,261635105001,80,259
"3904",261635069004,261635069004,67,643
"3905",260992636003,260992636003,67,1092
"3906",261635104001,261635104001,39,189
"3907",261635522003,261635522003,80,1065
"3908",261639853001,261639853001,11,235
"3909",260992610002,260992610002,21,583
"3910",261635522001,261635522001,80,1413
"3911",260992634003,260992634003,67,939
"3912",261635064002,261635064002,67,518
"3913",261635225003,261635225003,11,498
"3914",260992607002,260992607002,12,837
"3915",260992606003,260992606003,12,1072
"3916",261635066002,261635066002,67,1597
"3917",261635524002,261635524002,11,1758
"3918",261635528003,261635528003,11,857
"3919",261635113001,261635113001,39,1469
"3920",261635113002,261635113002,67,503
"3921",260992606001,260992606001,65,805
"3922",261635184002,261635184002,39,126
"3923",260999822001,260999822001,67,32
"3924",260992604001,260992604001,7,0
"3925",261635063002,261635063002,39,597
"3926",260992638001,260992638001,65,1328
"3927",261635168002,261635168002,11,405
"3928",261635161001,261635161001,39,268
"3929",261635167002,261635167002,82,1049
"3930",260992640002,260992640002,65,1337
"3931",261635051003,261635051003,67,626
"3932",261635160004,261635160004,11,525
"3933",261635159001,261635159001,11,1179
"3934",261635049002,261635049002,67,601
"3935",261635052003,261635052003,39,476
"3936",260992627004,260992627004,65,735
"3937",261635036003,261635036003,67,1022
"3938",261635035005,261635035005,65,635
"3939",260992600003,260992600003,7,606
"3940",261635042001,261635042001,39,476
"3941",260992616002,260992616002,94,587
"3942",261635006005,261635006005,65,372
"3943",260992582002,260992582002,94,1492
"3944",261635011004,261635011004,106,553
"3945",261635005001,261635005001,106,867
"3946",261635123002,261635123002,82,555
"3947",260992588003,260992588003,94,886
"3948",261635006001,261635006001,65,833
"3949",261635001003,261635001003,106,590
"3950",260992560001,260992560001,94,704
"3951",261635001002,261635001002,106,610
"3952",260992586004,260992586004,94,1522
"3953",261635132002,261635132002,82,562
"3954",260992566004,260992566004,65,1006
"3955",260992566003,260992566003,94,722
"3956",260992545002,260992545002,94,981
"3957",260992585003,260992585003,106,604
"3958",260992585002,260992585002,106,814
"3959",261635133001,261635133001,82,1149
"3960",261635018004,261635018004,106,1413
"3961",261635501002,261635501002,82,819
"3962",261635503002,261635503002,106,2004
"3963",260992580003,260992580003,106,524
"3964",261635514001,261635514001,106,1087
"3965",260992514004,260992514004,94,643
"3966",260992518002,260992518002,103,667
"3967",260992514003,260992514003,103,926
"3968",261635513002,261635513002,94,729
"3969",260992515002,260992515002,94,657
"3970",260992551002,260992551002,94,729
"3971",261635512001,261635512001,106,765
"3972",261635501004,261635501004,82,570
"3973",260992519002,260992519002,103,758
"3974",260992418001,260992418001,103,2724
"3975",261251435002,261251435002,47,561
"3976",261251277004,261251277004,47,639
"3977",261251447012,261251447012,36,2962
"3978",261251454003,261251454003,75,2564
"3979",261251560001,261251560001,75,1235
"3980",261251412002,261251412002,47,1576
"3981",261251412001,261251412001,91,1699
"3982",261251283001,261251283001,47,2111
"3983",261251282001,261251282001,47,1085
"3984",261251508001,261251508001,75,888
"3985",261251282002,261251282002,47,2456
"3986",261251416001,261251416001,91,750
"3987",261251422003,261251422003,47,850
"3988",261251214001,261251214001,69,4591
"3989",261251424001,261251424001,47,609
"3990",261251424002,261251424002,36,371
"3991",261251414004,261251414004,91,1997
"3992",261251503004,261251503004,36,1673
"3993",261251415002,261251415002,47,320
"3994",261251281003,261251281003,47,1082
"3995",261251410004,261251410004,47,1207
"3996",261251218002,261251218002,91,2783
"3997",261251403013,261251403013,37,896
"3998",261251407001,261251407001,90,1275
"3999",261251925001,261251925001,47,1678
"4000",261251927002,261251927002,37,1651
"4001",261251967001,261251967001,90,2753
"4002",261251924001,261251924001,37,652
"4003",261251964002,261251964002,90,1446
"4004",261251968001,261251968001,90,1894
"4005",261251977013,261251977013,90,1179
"4006",261251924004,261251924004,37,1862
"4007",261251931002,261251931002,37,1215
"4008",261251908001,261251908001,47,3470
"4009",261251904002,261251904002,25,1108
"4010",261251970001,261251970001,70,2036
"4011",261251934002,261251934002,37,1993
"4012",261251200001,261251200001,69,930
"4013",261251973002,261251973002,70,1864
"4014",261251937002,261251937002,37,1137
"4015",260992254002,260992254002,79,3298
"4016",260992308003,260992308003,70,1604
"4017",260992258003,260992258003,37,1504
"4018",260992305003,260992305003,7,91
"4019",260992251002,260992251002,79,1305
"4020",260992304001,260992304001,22,1882
"4021",260992267001,260992267001,79,2563
"4022",260992280001,260992280001,22,2097
"4023",260992302003,260992302003,22,914
"4024",260992310003,260992310003,7,1764
"4025",260992261002,260992261002,28,3232
"4026",260992300002,260992300002,22,2939
"4027",260992330003,260992330003,7,1535
"4028",260992311002,260992311002,7,1822
"4029",260992243002,260992243002,79,2222
"4030",260992404002,260992404002,7,1614
"4031",260992246001,260992246001,79,2479
"4032",260992425003,260992425003,110,1403
"4033",260992430001,260992430001,110,2906
"4034",260992406003,260992406003,110,1591
"4035",260992408002,260992408002,110,2334
"4036",260992440001,260992440001,110,2267
"4037",260992240003,260992240003,28,5565
"4038",260992235001,260992235001,28,1629
"4039",260873370002,260873370002,77,1066
"4040",260873335003,260873335003,19,1919
"4041",260873380003,260873380003,77,1166
"4042",260873385002,260873385002,69,1477
"4043",260873300003,260873300003,19,1817
"4044",260873390002,260873390002,69,1262
"4045",261476571001,261476571001,19,910
"4046",261570011003,261570011003,5,896
"4047",260873305001,260873305001,5,1578
"4048",261570005004,261570005004,5,937
"4049",260639508005,260639508005,5,756
"4050",260639509002,260639509002,19,916
"4051",261519702002,261519702002,19,869
"4052",260639505003,260639505003,5,623
"4053",260639501001,260639501001,61,810
"4054",260019900000,260019900000,95,0
"4055",260992521003,260992521003,103,571
"4056",261635518001,261635518001,103,909
"4057",260992512002,260992512002,103,811
"4058",260992505002,260992505002,103,718
"4059",261635511004,261635511004,106,1102
"4060",260992501002,260992501002,103,875
"4061",260992511001,260992511001,82,1089
"4062",260992418003,260992418003,103,1800
"4063",260992500001,260992500001,103,624
"4064",260992453005,260992453005,110,580
"4065",260992453006,260992453006,110,863
"4066",260992450001,260992450001,110,581
"4067",260992472001,260992472001,103,1112
"4068",260992472002,260992472002,103,2110
"4069",260992221012,260992221012,82,2052
"4070",260992682002,260992682002,82,975
"4071",260992473003,260992473003,110,2176
"4072",260992180002,260992180002,25,2579
"4073",260992100002,260992100002,25,2324
"4074",261476501002,261476501002,25,322
"4075",261476490002,261476490002,82,808
"4076",261476420002,261476420002,56,602
"4077",261476430002,261476430002,56,759
"4078",261476341001,261476341001,56,1100
"4079",261476320003,261476320003,19,715
"4080",261476320002,261476320002,19,1108
"4081",261476320004,261476320004,61,483
"4082",261476360003,261476360003,56,3304
"4083",261476350004,261476350004,56,1037
"4084",261476210001,261476210001,56,687
"4085",261476230001,261476230001,56,1042
"4086",261476200004,261476200004,56,1330
"4087",261476290002,261476290002,61,1750
"4088",261519704003,261519704003,19,1227
"4089",261519708002,261519708002,19,1156
"4090",261519705003,261519705003,19,1060
"4091",261476260003,261476260003,56,501
"4092",261476260002,261476260002,56,450
"4093",261476250001,261476250001,56,681
"4094",260539507001,260539507001,46,483
"4095",260539506003,260539506003,46,641
"4096",260539506001,260539506001,46,886
"4097",261319703003,261319703003,46,443
"4098",260839801001,260839801001,46,3
"4099",260710003001,260710003001,46,1374
"4100",260710005001,260710005001,46,1256
"4101",260130002003,260130002003,38,2535
"4102",260139901000,260139901000,38,0
"4103",260610003002,260610003002,46,793
"4104",260610004002,260610004002,46,749
"4105",260439506002,260439506002,46,1546
"4106",260439501001,260439501001,26,752
"4107",261099602003,261099602003,26,886
"4108",261099601001,261099601001,26,1256
"4109",260219900000,260219900000,16,0
"4110",261059900000,261059900000,52,0
"4111",260419708003,260419708003,26,1166
"4112",260419704004,260419704004,26,1518
"4113",260419703001,260419703001,46,956
"4114",261030007003,261030007003,38,827
"4115",261030028003,261030028003,38,2582
"4116",261030002001,261030002001,38,908
"4117",260419701002,260419701002,26,519
"4118",260419702002,260419702002,46,1302
"4119",260030002002,260030002002,38,1422
"4120",260210201001,260210201001,16,703
"4121",260210205003,260210205003,97,1258
"4122",260210207001,260210207001,97,946
"4123",260210205002,260210205002,4,816
"4124",260210207003,260210207003,97,1440
"4125",260210205001,260210205001,4,969
"4126",260210111002,260210111002,16,2130
"4127",260210110001,260210110001,16,1235
"4128",260210011002,260210011002,16,2235
"4129",260210110002,260210110002,16,850
"4130",260210011001,260210011001,4,1914
"4131",260210021001,260210021001,4,589
"4132",260210213002,260210213002,4,2116
"4133",260210024001,260210024001,4,821
"4134",260210214002,260210214002,16,865
"4135",260210106002,260210106002,97,850
"4136",260270019004,260270019004,101,402
"4137",261590114001,261590114001,4,1397
"4138",260210101002,260210101002,4,474
"4139",261590104003,261590104003,4,897
"4140",260050309021,260050309021,16,987
"4141",260050309013,260050309013,4,725
"4142",261590102002,261590102002,4,980
"4143",261390221031,261390221031,60,610
"4144",261390221084,261390221084,60,612
"4145",260050302001,260050302001,60,2119
"4146",261390221083,261390221083,60,1323
"4147",261390258004,261390258004,60,1275
"4148",261390251004,261390251004,60,1459
"4149",261390257001,261390257001,60,1243
"4150",261390249002,261390249002,81,964
"4151",261390220011,261390220011,60,1238
"4152",260050324011,260050324011,74,1834
"4153",261210009003,261210009003,24,840
"4154",261210021001,261210021001,66,1082
"4155",261210013003,261210013003,66,1019
"4156",261210043002,261210043002,66,1255
"4157",261390210004,261390210004,60,1149
"4158",261210027005,261210027005,66,3160
"4159",261210020001,261210020001,24,1209
"4160",261210028002,261210028002,66,3045
"4161",261390204003,261390204003,66,1390
"4162",261210038001,261210038001,49,990
"4163",261270103005,261270103005,49,1117
"4164",261270103003,261270103003,49,1681
"4165",261210036004,261210036004,49,2124
"4166",261210003004,261210003004,24,722
"4167",261210001001,261210001001,24,1505
"4168",261210019022,261210019022,24,516
"4169",261270106003,261270106003,49,1220
"4170",261210036002,261210036002,49,1770
"4171",261270106001,261270106001,49,1653
"4172",261270110001,261270110001,52,321
"4173",261270109001,261270109001,49,1068
"4174",261059508001,261059508001,52,929
"4175",261270106004,261270106004,85,855
"4176",261059503001,261059503001,52,1385
"4177",261059502001,261059502001,52,1325
"4178",261059506001,261059506001,52,1278
"4179",261059507001,261059507001,89,1539
"4180",261010008002,261010008002,52,914
"4181",260190005003,260190005003,52,899
"4182",260190004001,260190004001,52,1044
"4183",260190003001,260190003001,52,706
"4184",260270012002,260270012002,97,1404
"4185",260270010002,260270010002,97,512
"4186",261590115005,261590115005,101,525
"4187",260270017003,260270017003,101,1038
"4188",261590110024,261590110024,101,1422
"4189",260770030043,260770030043,59,3186
"4190",261590120005,261590120005,4,1099
"4191",261590102004,261590102004,4,992
"4192",260050310002,260050310002,59,1539
"4193",261590109002,261590109002,59,975
"4194",260770029033,260770029033,59,1837
"4195",260050320002,260050320002,105,1581
"4196",260050321003,260050321003,105,1005
"4197",261390222035,261390222035,60,723
"4198",261390255001,261390255001,74,3947
"4199",261390219012,261390219012,74,2621
"4200",261390217001,261390217001,74,4845
"4201",261390218011,261390218011,13,2219
"4202",261390215001,261390215001,13,2389
"4203",260810145015,260810145015,13,723
"4204",260810141002,260810141002,44,728
"4205",260810147013,260810147013,13,1646
"4206",260810129021,260810129021,76,908
"4207",260810147031,260810147031,44,3147
"4208",260810142002,260810142002,76,2037
"4209",260810148031,260810148031,44,1165
"4210",261390243001,261390243001,66,1512
"4211",261210029004,261210029004,92,1088
"4212",261390235002,261390235002,74,2598
"4213",261390246001,261390246001,74,3658
"4214",261390216044,261390216044,13,1460
"4215",261390216031,261390216031,13,1449
"4216",261390216032,261390216032,74,1650
"4217",261390201001,261390201001,92,1171
"4218",260810132001,260810132001,13,736
"4219",260810116002,260810116002,92,934
"4220",260810006002,260810006002,81,1595
"4221",260810103011,260810103011,49,2069
"4222",260810138024,260810138024,13,2422
"4223",260810137003,260810137003,44,1640
"4224",260810133002,260810133002,8,2211
"4225",260810019002,260810019002,8,1092
"4226",260810019004,260810019004,93,937
"4227",260810019005,260810019005,8,1097
"4228",260810027001,260810027001,8,656
"4229",260810015002,260810015002,93,1182
"4230",260810015001,260810015001,93,930
"4231",260810104012,260810104012,92,1744
"4232",260810114012,260810114012,92,1358
"4233",260810136002,260810136002,44,996
"4234",260810005004,260810005004,93,1439
"4235",260810013003,260810013003,93,1239
"4236",260810021003,260810021003,8,688
"4237",260810103012,260810103012,92,1888
"4238",260810010004,260810010004,93,631
"4239",260810010003,260810010003,93,1692
"4240",260810001001,260810001001,93,1673
"4241",261239712003,261239712003,49,1370
"4242",261239707002,261239707002,85,1468
"4243",261239703001,261239703001,85,1912
"4244",260859611002,260859611002,85,809
"4245",260859611001,260859611001,89,1454
"4246",261010001004,261010001004,52,861
"4247",261653802003,261653802003,89,1168
"4248",260899705003,260899705003,52,1541
"4249",260555508001,260555508001,89,1832
"4250",260555507002,260555507002,89,2400
"4251",260979503002,260979503002,86,715
"4252",260959900000,260959900000,38,0
"4253",261490407002,261490407002,32,1257
"4254",261490408003,261490408003,32,897
"4255",261490415003,261490415003,32,1663
"4256",261490405001,261490405001,32,861
"4257",261490403001,261490403001,83,1591
"4258",261490404001,261490404001,83,945
"4259",260770019063,260770019063,101,1221
"4260",260770019062,260770019062,101,1641
"4261",260770066013,260770066013,83,1436
"4262",261490413006,261490413006,83,627
"4263",260770034003,260770034003,83,1180
"4264",260250027002,260250027002,83,1898
"4265",260239503002,260239503002,83,586
"4266",260250028003,260250028003,83,1126
"4267",260050321001,260050321001,105,1275
"4268",260770015072,260770015072,59,818
"4269",260770020031,260770020031,59,2455
"4270",260770005004,260770005004,72,1498
"4271",260770019072,260770019072,101,2193
"4272",260770006002,260770006002,101,1462
"4273",260770017023,260770017023,101,505
"4274",260770010006,260770010006,101,506
"4275",260770018021,260770018021,101,1445
"4276",260770055021,260770055021,72,936
"4277",260770055011,260770055011,59,748
"4278",260050321002,260050321002,105,2365
"4279",260050313003,260050313003,105,1364
"4280",260770019052,260770019052,72,1089
"4281",260770022024,260770022024,72,1637
"4282",260770022021,260770022021,83,1855
"4283",260770026011,260770026011,105,602
"4284",260150106002,260150106002,78,1298
"4285",260150106001,260150106001,78,930
"4286",260250025002,260250025002,105,1244
"4287",260250026001,260250026001,105,2076
"4288",260250012002,260250012002,105,724
"4289",260250014003,260250014003,105,1313
"4290",260250015001,260250015001,72,1347
"4291",260250013004,260250013004,105,1320
"4292",260250003002,260250003002,83,722
"4293",260250010002,260250010002,17,1101
"4294",260250041001,260250041001,83,1002
"4295",260810126041,260810126041,76,2140
"4296",260150104012,260150104012,78,572
"4297",260810148073,260810148073,63,3095
"4298",260150103004,260150103004,51,2223
"4299",260150114001,260150114001,105,1764
"4300",260150102002,260150102002,51,1254
"4301",260670313004,260670313004,51,2210
"4302",260810004001,260810004001,93,1069
"4303",260810032002,260810032002,8,1448
"4304",260810046001,260810046001,76,2059
"4305",260810124003,260810124003,63,1322
"4306",260810003001,260810003001,93,1939
"4307",260810125003,260810125003,8,1125
"4308",260810044001,260810044001,63,1797
"4309",260810118013,260810118013,93,1571
"4310",260810126062,260810126062,63,1448
"4311",260810110012,260810110012,92,997
"4312",260810118032,260810118032,93,1575
"4313",260810106004,260810106004,92,2243
"4314",260810118043,260810118043,51,1112
"4315",260810122012,260810122012,63,1639
"4316",260810101013,260810101013,100,2253
"4317",260810120044,260810120044,51,642
"4318",261179713004,261179713004,100,2226
"4319",261179712003,261179712003,100,1872
"4320",260670303003,260670303003,51,571
"4321",261179712001,261179712001,100,701
"4322",260670313001,260670313001,51,1830
"4323",261179711003,261179711003,51,1598
"4324",261079610002,261079610002,108,1400
"4325",261179704003,261179704003,108,1088
"4326",261179704001,261179704001,108,811
"4327",261339706001,261339706001,89,846
"4328",261079604002,261079604002,108,800
"4329",261079604001,261079604001,85,2284
"4330",261079603002,261079603002,108,1350
"4331",261079603001,261079603001,108,1703
"4332",261339702004,261339702004,89,1234
"4333",261339701002,261339701002,85,1281
"4334",261339701001,261339701001,108,953
